Estado;Periodo de Cierre;Codigo de Contrato;Monto;Monto Solarizado;Monto Desembolsado;Monto Desembolsado Solarizado;Comision;Comision Solarizada;Plazo;Moneda;Tasa de Interes;Esquema;Riesgo;Provincia Propiedad;Distrito Propiedad;Tipo de Propiedad;Valuacion Propiedad;Valuacion en Soles;Total Ganado Esperado;Total Ganado;Numero de Reservaciones;Ratio (%);LTV;Safety Buffer;Fecha de Creacion;Fecha de Cierre;Dias de Cierre;Etapa del Negocio;Canal;Tipo de Fondo;Es Fast Track;Tipo de Cambio Contable;Flag Contrato Cerrado;Ratio Comision/Monto;Flag Alta Demanda;Ano;¿Aplica propuesta?;Marca_15_Mayo_Creacion;Marca_15_Mayo_Cierre;COMISION SD. NO FT PCT IDEAL;COMISION SD. NO FT PCT MIN;COMISION SD. NO FT MONTO IDEAL;COMISION SD. NO FT MONTO MIN;COMISION CD. NO FT MONTO IDEAL;COMISION CD. NO FT MONTO MIN;COMISION SD. SI FT PCT IDEAL;COMISION SD. SI FT PCT MIN;COMISION SD. SI FT MONTO IDEAL;COMISION SD. SI FT MONTO MIN;COMISION CD. SI FT MONTO IDEAL;COMISION CD. SI FT MONTO MIN;Es Caso en Seguimiento;Ratio_Comision_Real_Ideal;Dominios_Matematicos;Dominio_Final;Marca_25_abril_Creacion;Marca_25_abril_Cierre;AJUSTADA COMISION SD. NO FT MONTO IDEAL;Comision Final;Condicion Fuerte es Caso en Seguimiento
CONTRATO CERRADO / DESEMBOLSO;202603;P04856;45000,0;45000,0;57825,0;57825,0;12825,0;12825,0;72;PEN;1,6;Cuota Fija;Medio;CALLAO;CALLAO;casa;86359,0;;57825,0;57825,0;;0,18097;0,18097;0,81903;2026-02-06 20:22:40;2026-03-30 15:49:07;51;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,285;;2026;True;No;No;0,285;0,25;12824,999999999998;11250,0;14175,0;12600,0;0,315;0,275;14175,0;12375,000000000002;15525,0;13725,0;True;1,0000000000000002;D1, D2, D3;D2;No;No;11542,499999999998;12825,0;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04855;120000,0;120000,0;136200,0;136200,0;16200,0;16200,0;72;PEN;1,75;Cuota Fija;Moderado;LIMA;VILLA EL SALVADOR;casa;170160,0;;136200,0;136200,0;;0,216331;0,216331;0,783669;2026-02-10 14:17:14;2026-03-30 23:05:38;48;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,135;;2026;True;No;No;0,155;0,12;18600,0;14400,0;21000,0;16800,00000000003;0,16;0,125;19200,0;15000,0;21600,0;17400,0;True;0,8709677419354839;D1, D3;D1;No;No;16740,0;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04760;80000,0;80000,0;97600,0;97600,0;17600,0;17600,0;60;PEN;1,73;Cuota Fija;Medio;LIMA;INDEPENDENCIA;casa;188763,0;;97600,0;97600,0;;0,139743;0,139743;0,860257;2026-02-10 21:43:40;2026-02-26 21:58:43;16;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,22;;2026;True;No;No;0,21999999999999997;0,195;17599,999999999996;15600,0;19600,000000000015;17600,0;0,23500000000000001;0,21;18800,0;16800,0;20800,0;18800,000000000015;True;1,0000000000000002;D1, D2, D3;D3;No;No;15839,999999999996;;False
CONTRATO CERRADO / DESEMBOLSO;202602;P04765;52098,32;52098,32;64080,94;64080,94;11982,62;11982,62;72;PEN;1,44;Cuota Fija;;LIMA;SAN MIGUEL;;82202,0;;64080,94;64080,94;;0,210691;0,210691;0,789309;2026-02-12 21:37:06;2026-02-27 21:24:55;14;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,346;SI;0,2300001228446522;;2026;True;No;No;0,25999999999999995;0,22999999999999998;13545,563199999997;11982,613599999999;15108,512800000004;13285,071599999996;0,28500000000000003;0,255;14848,021200000001;13285,0716;16410,970800000003;14587,529600000002;True;0,8846158570948164;D1;Fuera de Rango (FT);No;No;12191,006879999997;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04773;69000,0;69000,0;84525,0;84525,0;15525,0;15525,0;72;PEN;1,58;Cuota Fija;Bajo Medio;LIMA;LURIGANCHO;departamento;55543,0;;84525,0;84525,0;;0,411296;0,411296;0,588704;2026-02-13 16:18:32;2026-03-03 21:15:45;18;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,225;;2026;True;No;No;0,225;0,2;15525,0;13800,0;18975,0;17250,0;0,245;0,215;16905,0;14835,0;20700,0;18285,000000000015;True;1,0;D1, D3;D1;No;No;13972,5;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04865;45000,0;150570,0;45801,0;153250,146;801,0;2680,146;60;USD;3,0;Cuota Fija;Bajo Medio;LIMA;CERCADO;;112054,0;;45801,0;45801,0;;0,40874;0,40874;0,59126;2026-02-14 06:30:22;2026-03-31 16:26:38;45;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,346;SI;0,0178;;2026;False;No;No;0,12;0,09;5400,0;4050,0;7200,0;5849,999999999993;0,14;0,105;6300,000000000001;4725,0;8325,0;6525,0;False;0,14833333333333334;Fuera de Rango;Fuera de Rango (No FT);No;No;4860,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04776;48000,0;48000,0;50347,2;50347,2;2347,2;2347,2;72;PEN;2,08;Cuota Fija;Bajo Medio;LIMA;SURQUILLO;departamento;30330,0;;50347,2;50347,2;;0,448643;0,448643;0,551357;2026-02-17 17:18:34;2026-03-04 14:31:06;14;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,346;SI;0,0489;;2026;False;No;No;0,255;0,225;12240,0;10800,0;14640,0;13199,999999999993;0,28;0,25;13440,000000000002;12000,0;15840,0;14400,0;False;0,19176470588235292;Fuera de Rango;Fuera de Rango (No FT);No;No;11016,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04774;110000,0;110000,0;126500,0;126500,0;16500,0;16500,0;72;PEN;1,72;Cuota Fija;Moderado;LIMA;SAN MIGUEL;departamento;77964,0;;126500,0;126500,0;;0,438525;0,438525;0,561475;2026-02-18 20:40:10;2026-03-06 15:15:16;15;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,15;;2026;True;No;No;0,165;0,125;18150,0;13750,0;20350,0;15950,0;0,17500000000000002;0,13;19250,000000000004;14300,0;21450,0;16499,999999999985;True;0,9090909090909091;D1, D2, D3, D4;D1 o D2 (Solapado - Verificar Descuento);No;No;16335,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04777;45000,0;45000,0;47331,0;47331,0;2331,0;2331,0;72;PEN;2,06;Cuota Fija;Moderado;LIMA;SAN BORJA;terreno;56873,0;;47331,0;47331,0;;0,224925;0,224925;0,775075;2026-02-18 23:35:33;2026-03-06 14:28:20;15;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,346;SI;0,0518;;2026;False;No;No;0,26999999999999996;0,24;12149,999999999998;10800,0;13050,0;11700,0;0,295;0,265;13275,0;11925,0;14400,0;12825,000000000007;False;0,19185185185185188;Fuera de Rango;Fuera de Rango (No FT);No;No;10934,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04778;52000,0;52000,0;65000,0;65000,0;13000,0;13000,0;60;PEN;1,48;Cuota Fija;Bajo Medio;LIMA;ATE;;43386,0;;65000,0;65000,0;;0,404913;0,404913;0,5950869999999999;2026-02-18 22:56:43;2026-03-09 13:50:30;18;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,25;;2026;True;No;No;0,25;0,225;13000,0;11700,0;15340,0;13780,0;0,27;0,245;14040,000000000002;12740,0;16380,0;14820,000000000015;True;1,0;D1, D3;D1;No;No;11700,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04782;350000,0;350000,0;376250,0;376250,0;26250,0;26250,0;72;PEN;1,7;Cuota Fija;Bajo;LIMA;ATE;;253695,0;;376250,0;376250,0;;0,400832;0,400832;0,5991679999999999;2026-02-19 20:18:37;2026-03-13 14:50:16;21;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,075;;2026;True;No;No;0,08;0,06;28000,0;21000,0;40250,0;33250,0;0,085;0,065;29750,000000000004;22750,0;43750,0;35000,00000000006;True;0,9375;D1, D3;D1;No;No;25200,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04835;200000,0;200000,0;202160,0;202160,0;2160,0;2160,0;72;PEN;2,6;Cuota Fija;Bajo Medio;TRUJILLO;EL PORVENIR;;164502,0;;202160,0;202160,0;;0,332141;0,332141;0,667859;2026-02-20 16:59:41;2026-03-24 00:57:39;31;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,346;SI;0,0108;;2026;False;No;No;0,11000000000000001;0,08499999999999999;22000,000000000004;17000,0;34000,0;28000,00000000003;0,115;0,09;23000,0;18000,0;35000,0;29000,0;False;0,09818181818181816;Fuera de Rango;Fuera de Rango (No FT);No;No;19800,000000000004;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04833;40000,0;40000,0;42620,0;42620,0;2620,0;2620,0;60;PEN;3,2;Cuota Fija;Moderado Medio;PIURA;PIURA;;46280,0;;42620,0;42620,0;;0,248896;0,248896;0,751104;2026-02-20 20:59:58;2026-03-25 22:51:18;33;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,346;SI;0,0655;;2026;False;No;No;0,295;0,26;11800,0;10400,0;13400,0;12000,0;0,325;0,29;13000,0;11600,0;14800,000000000007;13200,0;False;0,22203389830508474;Fuera de Rango;Fuera de Rango (No FT);No;No;10620,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04873;60000,0;60000,0;62406,0;62406,0;2406,0;2406,0;84;PEN;2,85;Cuota Fija;Medio;SULLANA;SULLANA;;93668,0;;62406,0;62406,0;;0,180067;0,180067;0,819933;2026-02-20 19:42:08;2026-03-31 14:02:24;38;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,346;SI;0,0401;;2026;False;No;No;0,255;0,225;15300,0;13500,0;17700,0;15600,0;0,28;0,25;16800,0;15000,0;19200,0;17400,0;False;0,15725490196078432;Fuera de Rango;Fuera de Rango (No FT);No;No;13770,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04826;118000,0;118000,0;136290,0;136290,0;18290,0;18290,0;12;PEN;1,53;Credito Puente;Moderado;LIMA;SAN BARTOLO;;122579,0;;136290,0;136290,0;;0,300501;0,300501;0,699499;2026-02-20 19:50:27;2026-03-26 19:16:43;33;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,155;;2026;True;No;No;0,155;0,12;18290,0;14160,0;19470,0;15340,0;0,16;0,125;18880,0;14750,0;20060,0;15930,0;True;1,0;D1, D2, D3, D4;D1 o D2 (Solapado - Verificar Descuento);No;No;16461,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04786;70000,0;70000,0;86800,0;86800,0;16800,0;16800,0;72;PEN;1,7;Cuota Fija;Moderado Medio;LIMA;CHORRILLOS;casa;145214,0;;86800,0;86800,0;;0,161551;0,161551;0,838449;2026-02-20 19:45:59;2026-03-14 19:17:50;21;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,346;SI;0,24;;2026;True;No;No;0,225;0,2;15750,0;14000,0;18200,0;16450,0;0,245;0,215;17150,0;15050,0;19600,0;17500,0;True;1,0666666666666667;D2, D3;D2;No;No;14175,0;16800,0;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04853;50000,0;50000,0;52355,0;52355,0;2355,0;2355,0;72;PEN;2,95;Cuota Fija;Moderado Medio;CHICLAYO;LA VICTORIA;casa;107490,0;;52355,0;52355,0;;0,13164;0,13164;0,86836;2026-02-20 20:36:53;2026-03-23 22:48:05;31;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,346;SI;0,0471;;2026;False;No;No;0,26999999999999996;0,24;13499,999999999998;12000,0;15500,0;13749,999999999993;0,295;0,265;14750,0;13250,0;16750,0;15000,0;False;0,17444444444444446;Fuera de Rango;Fuera de Rango (FT);No;No;12149,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04817;75000,0;75000,0;77475,0;77475,0;2475,0;2475,0;60;PEN;2,9;Cuota Fija;Moderado Medio;TRUJILLO;EL PORVENIR;;57942,0;;77475,0;77475,0;;0,361382;0,361382;0,638618;2026-02-23 19:45:22;2026-03-19 05:36:32;23;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,346;SI;0,033;;2026;False;No;No;0,225;0,195;16875,0;14625,0;19875,000000000015;17250,0;0,245;0,21;18375,0;15750,0;21375,000000000015;18375,000000000015;False;0,14666666666666667;Fuera de Rango;Fuera de Rango (No FT);No;No;15187,5;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04864;150000,0;150000,0;154230,0;154230,0;4230,0;4230,0;24;PEN;1,7;Cuota Fija;Bajo Medio;LIMA;SAN MARTIN DE PORRES;;276618,0;;154230,0;154230,0;;0,150691;0,150691;0,849309;2026-02-27 21:03:41;2026-03-30 22:50:51;31;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,317;SI;0,0282;;2026;False;No;No;0,13;0,1;19500,0;15000,0;22500,0;18000,00000000003;0,135;0,105;20250,0;15750,0;23250,0;18750,0;False;0,2169230769230769;Fuera de Rango;Fuera de Rango (No FT);No;No;17550,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04805;15000,0;15000,0;20775,0;20775,0;5775,0;5775,0;36;PEN;1,29;Cuota Fija;Moderado Medio;LIMA;CERCADO;departamento;54899,0;;20775,0;20775,0;;0,102276;0,102276;0,897724;2026-02-27 20:55:47;2026-03-18 20:52:12;18;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,317;SI;0,385;;2026;True;No;No;0,39;0,365;5850,0;5475,0;6225,0;5775,0;0,41500000000000004;0,39;6225,000000000001;5850,0;6600,0;6150,000000000004;True;0,9871794871794872;D1, D2;Fuera de Rango (FT);No;No;5265,0;;False
CONTRATO CERRADO / DESEMBOLSO;202605;P04960;520000,0;520000,0;527800,0;527800,0;7800,0;7800,0;108;PEN;0,85;Cuota Fija;Bajo Medio;LIMA;PUEBLO LIBRE;;374244,0;;527800,0;527800,0;;0,381165;0,381165;0,618835;2026-02-27 22:30:12;2026-05-05 20:40:46;66;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;1,0;SI;0,015;;2026;False;No;No;0,065;0,05;33800,0;26000,0;65000,0;54600,0;0,07;0,055;36400,0;28600,0;67600,0;57200,0;False;0,23076923076923078;Fuera de Rango;Fuera de Rango (No FT);No;Sí;30420,0;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04894;200000,0;200000,0;202160,0;202160,0;2160,0;2160,0;72;PEN;3,3;Cuota Fija;Medio;TRUJILLO;EL PORVENIR;;391962,0;;202160,0;202160,0;;0,139396;0,139396;0,860604;2026-03-03 17:11:20;2026-04-13 22:22:17;41;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,317;SI;0,0108;;2026;False;No;No;0,12;0,09;24000,0;18000,0;29999,99999999997;24000,00000000003;0,125;0,095;25000,0;19000,0;31000,0;25000,0;False;0,09;Fuera de Rango;Fuera de Rango (No FT);No;No;21600,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04834;250000,0;250000,0;253300,0;253300,0;3300,0;3300,0;72;PEN;2,23;Cuota Fija;Medio;LIMA;SANTIAGO DE SURCO;departamento;181230,0;;253300,0;253300,0;;0,377749;0,377749;0,622251;2026-03-03 15:35:56;2026-03-23 23:15:58;20;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,317;SI;0,0132;;2026;False;No;No;0,09;0,06999999999999999;22500,0;17500,0;28750,0;23750,0;0,095;0,075;23750,0;18750,0;30000,0;25000,0;False;0,14666666666666667;Fuera de Rango;Fuera de Rango (No FT);No;No;20250,0;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04884;50000,0;50000,0;63250,0;63250,0;13250,0;13250,0;48;PEN;1,55;Cuota Fija;Alto;CALLAO;LA PERLA;;91160,0;;63250,0;63250,0;;0,187523;0,187523;0,812477;2026-03-03 22:28:55;2026-04-11 16:25:09;38;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,317;SI;0,265;;2026;True;No;No;0,285;0,255;14249,999999999998;12750,0;14750,0;13250,000000000007;0,305;0,275;15250,0;13750,000000000002;15750,0;14250,000000000007;True;0,9298245614035089;D1, D2;D1;No;No;12824,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04825;95000,0;95000,0;114000,0;114000,0;19000,0;19000,0;72;PEN;1,77;Cuota Fija;Moderado Medio;LIMA;SAN JUAN DE LURIGANCHO;casa;132868,0;;114000,0;114000,0;;0,23189;0,23189;0,76811;2026-03-03 18:10:13;2026-03-24 14:02:25;20;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;False;3,317;SI;0,2;;2026;True;No;No;0,2;0,175;19000,0;16625,0;22325,000000000015;19950,0;0,21;0,185;19950,0;17575,0;23275,000000000015;20900,0;True;1,0;D1, D3;D1;No;No;17100,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04854;90000,0;90000,0;91854,0;91854,0;1854,0;1854,0;60;PEN;3,05;Cuota Fija;Moderado Medio;HUANCAYO;HUANCAYO;casa;185386,0;;91854,0;91854,0;;0,133912;0,133912;0,866088;2026-03-04 21:09:49;2026-03-23 15:50:17;18;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;1,0;SI;0,0206;;2026;False;No;No;0,2;0,175;18000,0;15749,999999999998;21150,000000000015;18900,0;0,215;0,185;19350,0;16650,0;22949,999999999985;19800,0;False;0,103;Fuera de Rango;Fuera de Rango (FT);No;No;16200,0;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04845;20000,0;20000,0;22208,0;22208,0;2208,0;2208,0;48;PEN;2,42;Cuota Fija;Moderado;LIMA;CARABAYLLO;terreno;50474,0;;22208,0;22208,0;;0,118916;0,118916;0,881084;2026-03-11 13:54:28;2026-03-26 22:46:11;15;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;True;3,317;SI;0,1104;;2026;False;No;No;0,36;0,335;7200,0;6700,0;7599,999999999996;7000,0;0,39;0,36;7800,0;7200,0;8200,000000000004;7599,999999999996;False;0,30666666666666664;Fuera de Rango;Fuera de Rango (FT);No;No;6480,0;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04888;100000,0;100000,0;101680,0;101680,0;1680,0;1680,0;72;PEN;2,8;Cuota Fija;Moderado Medio;TRUJILLO;VICTOR LARCO HERRERA;;110831,0;;101680,0;101680,0;;0,247955;0,247955;0,752045;2026-03-12 12:22:25;2026-04-10 22:46:07;29;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,317;SI;0,0168;;2026;False;No;No;0,195;0,15;19500,0;15000,0;23500,000000000015;19000,0;0,20500000000000002;0,16;20500,0;16000,0;25000,0;20000,0;False;0,08615384615384615;Fuera de Rango;Fuera de Rango (No FT);No;No;17550,0;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04877;60000,0;60000,0;72900,0;72900,0;12900,0;12900,0;72;PEN;1,42;Cuota Fija;Moderado;LIMA;MIRAFLORES;casa;131765,0;;72900,0;72900,0;;0,149529;0,149529;0,850471;2026-03-13 17:46:30;2026-04-07 20:06:17;25;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,317;SI;0,215;;2026;True;No;No;0,215;0,19;12900,0;11400,0;14100,0;12600,0;0,23500000000000001;0,21;14100,0;12600,0;15300,0;13800,0;True;1,0;D1, D2, D3;D3;No;No;11610,0;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04895;50000,0;50000,0;51445,0;51445,0;1445,0;1445,0;48;PEN;3,43;Cuota Fija;Medio;TRUJILLO;LA ESPERANZA;;116101,0;;51445,0;51445,0;;0,119758;0,119758;0,880242;2026-03-17 20:28:20;2026-04-13 22:22:11;27;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,317;SI;0,0289;;2026;False;No;No;0,27999999999999997;0,25;13999,999999999998;12500,0;15500,0;13749,999999999993;0,305;0,275;15250,0;13750,000000000002;16750,0;15250,0;False;0,10321428571428573;Fuera de Rango;Fuera de Rango (No FT);No;No;12599,999999999998;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04911;35000,0;35000,0;36470,0;36470,0;1470,0;1470,0;72;PEN;2,85;Cuota Fija;Moderado Medio;SANTA ;NUEVO CHIMBOTE;;45424,0;;36470,0;36470,0;;0,216995;0,216995;0,783005;2026-03-18 02:33:47;2026-04-17 22:22:13;30;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,317;SI;0,042;;2026;False;No;No;0,295;0,265;10325,0;9275,0;11900,0;10850,0;0,33;0,295;11550,0;10325,0;13299,999999999993;11900,0;False;0,1423728813559322;Fuera de Rango;Fuera de Rango (No FT);No;No;9292,5;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04858;15000,0;15000,0;20775,0;20775,0;5775,0;5775,0;24;PEN;1,27;Cuota Fija;Moderado Medio;LIMA;CERCADO;casa;148467,0;;20775,0;20775,0;;0,037819;0,037819;0,962181;2026-03-18 19:06:09;2026-03-31 19:25:52;13;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,317;SI;0,385;;2026;True;No;No;0,39;0,365;5850,0;5475,0;6075,0;5700,0;0,41500000000000004;0,385;6225,000000000001;5775,0;6450,0;6000,0;True;0,9871794871794872;D1, D2, D3;D3;No;No;5265,0;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04941;150000,0;150000,0;151920,0;151920,0;1920,0;1920,0;72;PEN;2,55;Cuota Fija;Moderado;TRUJILLO;TRUJILLO;;210207,0;;151920,0;151920,0;;0,195329;0,195329;0,804671;2026-03-18 20:37:43;2026-04-28 14:35:54;40;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,317;SI;0,0128;;2026;False;No;No;0,135;0,10500000000000001;20250,0;15750,000000000002;24000,0;18750,0;0,14;0,11;21000,000000000004;16500,0;24750,0;19499,99999999997;False;0,09481481481481481;Fuera de Rango;Fuera de Rango (No FT);No;Sí;18225,0;;False
CONTRATO CERRADO / DESEMBOLSO;202605;P05011;138000,0;138000,0;139863,0;139863,0;1863,0;1863,0;72;PEN;2,53;Cuota Fija;Bajo Medio;TRUJILLO;HUANCHACO;;104602,0;;139863,0;139863,0;;0,361378;0,361378;0,638622;2026-03-21 00:18:43;2026-05-18 22:30:19;58;CONTRATO CERRADO / DESEMBOLSO;Presencial;Fondos privados;False;3,317;SI;0,0135;;2026;False;No;Sí;0,14;0,10500000000000001;19320,000000000004;14490,000000000002;27600,0;22770,0;0,145;0,11;20010,0;15180,0;28290,0;23460,0;False;0,0964285714285714;Fuera de Rango;Fuera de Rango (No FT);No;Sí;17388,000000000004;;False
CONTRATO CERRADO / DESEMBOLSO;202603;P04860;31239,43;31239,43;39674,08;39674,08;8434,65;8434,65;36;PEN;1,37;Cuota Fija;Moderado Medio;LIMA;MAGDALENA DEL MAR;;64683,0;;39674,08;39674,08;;0,165774;0,165774;0,834226;2026-03-20 17:20:20;2026-03-31 22:53:02;11;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;1,0;SI;0,2700001248422266;;2026;True;No;No;0,295;0,265;9215,63185;8278,44895;9996,617600000005;8903,237550000005;0,315;0,28500000000000003;9840,42045;8903,237550000002;10621,406200000005;9528,026149999998;True;0,9152546604821241;D1;Fuera de Rango (FT);No;No;8294,068665;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04880;15000,0;15000,0;21075,0;21075,0;6075,0;6075,0;24;PEN;1,36;Cuota Fija;Moderado Medio;LIMA;SAN JUAN DE MIRAFLORES;casa;99525,0;;21075,0;21075,0;;0,057231;0,057231;0,942769;2026-03-23 22:07:47;2026-04-08 22:24:14;16;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,317;SI;0,405;;2026;True;No;No;0,39499999999999996;0,37;5924,999999999999;5550,0;6150,000000000004;5775,0;0,42;0,39;6300,0;5850,0;6525,0;6075,0;True;1,0253164556962027;D2, D3, D4;D3 o D4 (Solapado - Verificar Descuento);No;No;5332,499999999999;;False
CONTRATO CERRADO / DESEMBOLSO;202605;P05036;120000,0;120000,0;135600,0;135600,0;15600,0;15600,0;60;PEN;1,7;Cuota Fija;Moderado Medio;TRUJILLO;LA ESPERANZA;;100416,0;;135600,0;135600,0;;0,364968;0,364968;0,635032;2026-03-27 14:14:46;2026-05-29 15:51:03;63;CONTRATO CERRADO / DESEMBOLSO;Presencial;Inversionista P2P;False;3,317;SI;0,13;;2026;False;No;Sí;0,165;0,125;19800,0;15000,0;24600,0;19200,0;0,17;0,13;20400,0;15600,0;25200,0;19800,0;False;0,7878787878787878;D1, D3;D1;No;Sí;17820,0;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04917;20000,0;20000,0;26900,0;26900,0;6900,0;6900,0;36;PEN;1,33;Cuota Fija;Moderado Medio;LIMA;LA VICTORIA;departamento;53614,0;;26900,0;26900,0;;0,135604;0,135604;0,8643959999999999;2026-03-27 16:45:47;2026-04-23 18:07:29;27;CONTRATO CERRADO / DESEMBOLSO;Digital;Inversionista P2P;True;3,317;SI;0,345;;2026;True;No;No;0,345;0,32;6899,999999999999;6400,0;7400,000000000004;6800,0;0,37;0,34500000000000003;7400,0;6900,000000000001;7900,0;7300,0;True;1,0000000000000002;D1, D2, D3;Fuera de Rango (FT);No;No;6209,999999999999;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04922;100000,0;100000,0;115000,0;115000,0;15000,0;15000,0;60;PEN;1,61;Cuota Fija;Bajo Medio;LIMA;EL AGUSTINO;;229578,0;;115000,0;115000,0;;0,135384;0,135384;0,864616;2026-03-30 16:15:29;2026-04-25 14:13:18;25;CONTRATO CERRADO / DESEMBOLSO;Presencial;Inversionista P2P;True;3,32;SI;0,15;;2026;False;No;No;0,185;0,13999999999999999;18500,0;13999,999999999998;24000,0;19000,0;0,195;0,15;19500,0;15000,0;25000,0;20000,0;False;0,8108108108108109;D1, D3;D3;No;Sí;16650,0;;False
CONTRATO CERRADO / DESEMBOLSO;202604;P04950;64721,29;214874,6828;65705,06;218140,7992;983,77;3266,1164;108;USD;2,58;Cuota Fija;Moderado;PIURA;PIURA;;148737,0;;65705,06;65705,06;;0,441753;0,441753;0,5582469999999999;2026-03-31 21:36:58;2026-04-29 22:59:36;29;CONTRATO CERRADO / DESEMBOLSO;Digital;Fondos privados;False;3,32;SI;0,0152000987619375;;2026;False;No;No;0,10500000000000001;0,08;6795,735450000001;5177,7032;8413,76769999999;6795,73545;0,13;0,1;8413,7677;6472,129000000001;10355,4064;8090,161249999997;False;0,144762845351786;Fuera de Rango;Fuera de Rango (No FT);No;Sí;6116,161905000001;;False
